0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
-319.8450622558594,144.12623596191406,-30.04189109802246,13.750144958496094,-23.561237335205078,-16.56996726989746,-13.735482215881348,-32.45115661621094,-22.076148986816406,-7.235601902008057,-2.353743553161621,-7.952701091766357,-11.494287490844727,-12.899101257324219,-4.128311634063721,-16.184520721435547,-17.22924041748047,-6.0452704429626465,-15.406956672668457,-6.625956058502197,music
-498.587158203125,110.71331024169922,-38.67155838012695,29.16097640991211,-15.395998001098633,11.147051811218262,-21.798025131225586,-7.352642059326172,4.105697154998779,5.864469528198242,20.428192138671875,5.7250142097473145,14.678500175476074,1.4218134880065918,8.120677947998047,3.403964042663574,-0.049574390053749084,1.01279616355896,-3.636477470397949,4.82359504699707,music
-403.52667236328125,117.2512435913086,-43.84016418457031,11.793661117553711,-15.16235637664795,12.909804344177246,-9.675731658935547,-3.1090619564056396,-2.1654040813446045,-5.669506072998047,7.989805221557617,2.76611590385437,11.778970718383789,-3.373504638671875,1.2291234731674194,5.5947699546813965,7.141270637512207,8.539549827575684,4.128178119659424,4.4499711990356445,music
-386.29901123046875,127.87722778320312,-64.90352630615234,7.921387672424316,-19.94523048400879,16.676206588745117,-13.28499984741211,-1.0995696783065796,3.4937498569488525,0.5446333289146423,6.436668395996094,1.8275922536849976,17.094837188720703,-5.271597862243652,0.49714288115501404,0.9317801594734192,3.1053102016448975,4.871741771697998,4.880953311920166,10.096725463867188,music
-399.59112548828125,117.11699676513672,-58.752685546875,8.117939949035645,-24.243391036987305,23.502967834472656,2.218536138534546,7.333429336547852,1.4496263265609741,1.9643628597259521,19.685821533203125,2.1350011825561523,5.529191493988037,-4.76170015335083,7.964795112609863,3.544189929962158,-0.37079769372940063,0.6085340976715088,-0.11085740476846695,6.537627696990967,music
-351.881591796875,126.120361328125,-70.19944763183594,8.295145988464355,-27.52271842956543,18.381084442138672,-7.568850040435791,2.620318651199341,-3.5774834156036377,-1.8812148571014404,17.836519241333008,1.789637565612793,12.895048141479492,-1.2837179899215698,4.156071662902832,2.068417549133301,0.9952704310417175,-2.5885987281799316,-2.8483476638793945,8.056896209716797,music
-364.436767578125,111.32928466796875,-65.05320739746094,3.39432430267334,-16.883453369140625,11.564396858215332,-3.2874889373779297,3.4107561111450195,0.39194950461387634,0.5003427863121033,14.729233741760254,4.541811943054199,9.079416275024414,-3.531822919845581,6.906029224395752,7.9656171798706055,-0.7744886875152588,-4.524398326873779,-2.1243321895599365,8.028945922851562,music
-357.9391784667969,122.62901306152344,-87.96595001220703,19.2078800201416,-16.492938995361328,10.479433059692383,-17.623157501220703,5.2993483543396,-3.8255181312561035,-1.237122893333435,15.12041187286377,-0.22874723374843597,10.906231880187988,-2.1499977111816406,6.833864688873291,0.15351347625255585,0.9427535533905029,-3.4587209224700928,0.5183940529823303,17.12192153930664,music
-409.63543701171875,128.1844482421875,-34.06950378417969,5.449076175689697,-21.735843658447266,5.752390384674072,-16.160093307495117,-9.672060012817383,-12.738176345825195,-6.907742023468018,7.797634124755859,-2.146315097808838,10.556084632873535,3.4122514724731445,7.808389186859131,5.072175979614258,5.416497230529785,4.209805965423584,1.9186792373657227,9.402312278747559,music
-335.6089782714844,127.38488006591797,-78.93544006347656,10.13326644897461,-23.116191864013672,26.557836532592773,-19.207271575927734,2.765538215637207,-10.26108455657959,2.2706453800201416,13.855988502502441,-4.980923175811768,16.45330810546875,-4.389835834503174,7.215002536773682,-2.2891006469726562,3.2572364807128906,1.0210449695587158,-2.4888503551483154,8.627386093139648,music
-296.20220947265625,126.89107513427734,-35.2137565612793,40.263065338134766,-29.270328521728516,2.350492477416992,-18.379451751708984,-7.920084476470947,-0.24737584590911865,-16.218807220458984,-6.591490268707275,-18.90367317199707,-3.050243854522705,-7.319652557373047,-1.7099343538284302,4.214982986450195,-1.353652000427246,-3.97448468208313,-8.940719604492188,-4.286853313446045,music
-398.5167236328125,110.02011108398438,-77.2449951171875,16.101402282714844,-17.509857177734375,12.767648696899414,-22.313642501831055,-2.47355580329895,-15.865415573120117,1.356121301651001,16.40337562561035,0.5034447908401489,13.141023635864258,-5.0323944091796875,11.363086700439453,7.376265048980713,7.247109889984131,-3.61100172996521,-3.007081985473633,11.258315086364746,music
-338.22613525390625,113.2209243774414,-88.0097885131836,15.006715774536133,-16.84156036376953,17.302188873291016,-23.00875473022461,1.9551700353622437,-9.835763931274414,0.40884774923324585,14.282182693481445,2.330763578414917,13.941038131713867,-1.1677014827728271,10.7886381149292,-1.0536020994186401,4.436485767364502,-2.3476672172546387,1.9674350023269653,13.79423713684082,music
-376.9564208984375,115.51979064941406,-78.59866333007812,13.75674057006836,-19.989139556884766,16.123735427856445,-26.12831687927246,-1.981899380683899,-11.615551948547363,5.11731481552124,20.016427993774414,-1.018937349319458,9.04357624053955,-4.199493408203125,16.771455764770508,5.699288845062256,2.0113580226898193,-3.2677736282348633,1.9379271268844604,9.703460693359375,music
-269.3240661621094,158.04281616210938,-36.06438064575195,33.45563507080078,-21.79203987121582,0.06985526531934738,-14.101814270019531,-11.784854888916016,-10.383313179016113,-10.335262298583984,-5.563331604003906,-19.955678939819336,-1.2452375888824463,-6.593548774719238,-3.576359272003174,-9.720915794372559,-10.624013900756836,-7.31797981262207,-8.18615436553955,2.5441412925720215,music
-292.7414855957031,137.58375549316406,-7.916956901550293,33.42121505737305,-24.925783157348633,-10.241493225097656,-15.275120735168457,-17.962617874145508,-19.124431610107422,-8.726115226745605,-4.207589149475098,-15.421473503112793,4.642825126647949,-4.750575065612793,0.4841974973678589,2.1810758113861084,-0.7423865795135498,1.288862943649292,-2.8634626865386963,4.2125654220581055,music
-409.2972106933594,125.01667785644531,-12.97178840637207,27.265226364135742,-9.98231315612793,-2.320305824279785,-6.958217620849609,-5.951436519622803,-3.3749840259552,-8.866496086120605,-5.256889343261719,-4.898991584777832,6.946979999542236,-0.10401421040296555,-1.2967628240585327,-3.472297191619873,-7.726375102996826,-5.119780540466309,1.1989645957946777,6.9665937423706055,music
-258.06951904296875,149.30764770507812,-35.407501220703125,25.391193389892578,-21.904922485351562,-11.017796516418457,-17.980798721313477,-12.672422409057617,-10.723200798034668,-7.0873942375183105,2.3231594562530518,-15.048401832580566,-1.421512484550476,-2.567343235015869,-4.885775089263916,-5.536555290222168,-3.1879892349243164,-3.591717481613159,-8.25892448425293,3.113834857940674,music
-276.2698059082031,126.03231811523438,-22.34604835510254,25.430437088012695,-7.091304779052734,-7.410256385803223,-14.863781929016113,-9.805035591125488,-8.413450241088867,-13.41103458404541,-4.882625579833984,-13.902585983276367,-4.750978946685791,-4.81711483001709,-1.0272399187088013,2.082545042037964,-1.2359817028045654,-0.46500030159950256,-4.971152305603027,0.8827469944953918,music
-260.0858154296875,141.6883544921875,-32.97966766357422,21.803098678588867,-9.212287902832031,-8.157529830932617,-16.145612716674805,-15.303932189941406,-8.967450141906738,-14.513245582580566,-5.987015247344971,-13.144213676452637,-4.36301851272583,-3.0160293579101562,-1.914978265762329,-0.9658289551734924,-8.043771743774414,-6.25993537902832,-6.2659525871276855,-2.1237070560455322,music
-341.00494384765625,139.7235107421875,-13.141349792480469,5.368896961212158,-10.936752319335938,0.7663902640342712,-5.091658115386963,-26.200246810913086,-18.48240852355957,-9.748318672180176,-3.779043197631836,-5.662164688110352,-10.035988807678223,-8.30181884765625,0.44388723373413086,-2.3635823726654053,-4.535068035125732,-8.204541206359863,-11.201340675354004,4.42573881149292,music
-288.89337158203125,144.90435791015625,-30.422325134277344,28.2253475189209,-4.857061386108398,0.6370634436607361,-19.46971321105957,-15.922220230102539,-10.309547424316406,-14.909331321716309,-3.5595543384552,-12.721894264221191,-3.411388874053955,-7.248610019683838,0.782455563545227,1.2758986949920654,-8.29596996307373,-2.7384140491485596,-2.339664936065674,2.0719826221466064,music
-311.0326232910156,150.0640869140625,-30.540271759033203,44.66522216796875,-19.32504653930664,9.178597450256348,-15.23553466796875,-5.482278347015381,-2.5052506923675537,-15.356518745422363,-3.083273410797119,-16.713008880615234,-8.447942733764648,-11.782992362976074,-8.82640266418457,-8.406765937805176,-0.4063260555267334,-5.8499956130981445,-6.096281051635742,6.70819091796875,music
-288.0048522949219,143.69479370117188,-35.564388275146484,24.640716552734375,-20.7576904296875,-3.07049822807312,-7.402769565582275,-14.871357917785645,-13.94892406463623,-9.376006126403809,-0.9654353857040405,-13.638209342956543,-7.862388610839844,-14.378661155700684,-7.4481635093688965,-1.687218427658081,4.674708366394043,5.328695774078369,-1.1264957189559937,7.573559284210205,music
-286.59332275390625,133.1796112060547,-18.653505325317383,19.149892807006836,-12.006416320800781,2.947157621383667,-10.503021240234375,-10.689116477966309,-8.66121768951416,-6.464646816253662,3.565181016921997,-10.305646896362305,-5.941999435424805,-13.396648406982422,-5.105658531188965,2.97636079788208,-0.31076326966285706,-2.528914213180542,-6.591257095336914,1.646950602531433,music
-317.21624755859375,146.38919067382812,-26.019821166992188,21.587472915649414,-27.871315002441406,-21.91881561279297,-3.8878109455108643,-9.486440658569336,-9.969590187072754,-14.849047660827637,-8.228553771972656,-9.432372093200684,2.2907328605651855,-1.868257761001587,-4.046381950378418,-1.401144027709961,-11.814455032348633,-7.848675727844238,-9.136744499206543,-4.573509216308594,music
-297.3027038574219,147.10646057128906,-33.94167709350586,23.512548446655273,-19.832489013671875,-7.688790321350098,-8.919275283813477,-25.212406158447266,-14.032272338867188,-4.117549896240234,3.4740922451019287,-3.889723777770996,-5.000484466552734,-8.424291610717773,-0.9867364168167114,-11.014403343200684,-13.68289566040039,-2.100937843322754,-11.966928482055664,-3.545417547225952,music
-110.02459716796875,123.00533294677734,-24.162412643432617,42.879493713378906,-7.40074348449707,20.081296920776367,-17.44487953186035,16.382596969604492,-14.961405754089355,12.6145658493042,-11.435571670532227,8.879303932189941,-5.357967853546143,7.636590957641602,-5.183677673339844,3.0678415298461914,-3.313183069229126,-0.04689815267920494,-3.3632853031158447,1.1624493598937988,music
-100.24146270751953,145.47894287109375,-31.026256561279297,36.446128845214844,-16.617538452148438,26.852819442749023,-13.694904327392578,10.985367774963379,-13.041634559631348,9.181435585021973,-15.323973655700684,4.021354675292969,-7.57013463973999,-2.051623821258545,-9.81367015838623,3.085948944091797,-9.155668258666992,-2.2908644676208496,-3.5002639293670654,-1.5727747678756714,music
-74.83751678466797,137.33384704589844,-33.4280891418457,26.887348175048828,-10.978672981262207,27.23732566833496,-16.68966293334961,15.702665328979492,-13.276410102844238,14.958406448364258,-13.275711059570312,10.996116638183594,-12.386096000671387,3.0383734703063965,-11.46468734741211,3.0047290325164795,-8.884285926818848,0.3149527311325073,-6.01271915435791,-1.2610530853271484,music
-270.896484375,168.24856567382812,-31.427743911743164,28.829877853393555,17.769655227661133,8.09237003326416,10.719529151916504,-1.0125486850738525,5.6478190422058105,-2.036926031112671,0.3396388590335846,2.0971646308898926,5.396988391876221,2.7465291023254395,-4.7397918701171875,4.242627143859863,2.0659267902374268,3.338092088699341,4.169044494628906,-2.388028383255005,music
-104.6499252319336,122.30776977539062,-16.163612365722656,40.85163497924805,-10.40974235534668,18.029104232788086,-12.755882263183594,15.955489158630371,-12.655364036560059,12.149824142456055,-7.673405647277832,10.479907035827637,-4.3337202072143555,5.224412441253662,-6.193036079406738,0.6775484085083008,-0.9461133480072021,-0.17083577811717987,-2.2911975383758545,1.5089309215545654,music
-251.8350830078125,191.4393310546875,-10.437070846557617,38.9448127746582,37.86080551147461,-14.988266944885254,21.228252410888672,21.73460578918457,-4.560235977172852,10.438410758972168,-3.662632942199707,-9.266980171203613,16.40834617614746,-1.5327457189559937,-13.758784294128418,7.209201812744141,-1.2193046808242798,-7.087143898010254,5.94366979598999,-1.4337280988693237,music
-99.11202239990234,141.5541229248047,-25.73870086669922,34.46564483642578,-17.07918930053711,25.84556770324707,-13.173906326293945,10.728311538696289,-11.375273704528809,7.317138195037842,-12.9999361038208,4.544574737548828,-8.695223808288574,-2.315016746520996,-8.144970893859863,2.917832851409912,-6.660073757171631,-2.0392343997955322,-2.0452702045440674,-2.697335958480835,music
-125.18817138671875,120.22213745117188,-18.35881805419922,44.8873176574707,-5.4446611404418945,20.872966766357422,-13.772673606872559,16.822574615478516,-12.43834400177002,11.849509239196777,-8.86154556274414,9.301555633544922,-4.159668922424316,7.119119644165039,-5.663028240203857,0.5301030874252319,-2.8709962368011475,0.3060775697231293,-2.7003698348999023,2.370232343673706,music
-252.19406127929688,189.955810546875,-13.101181983947754,44.318790435791016,40.22029113769531,-15.4987154006958,24.75849723815918,23.208345413208008,-3.831897020339966,13.878268241882324,-3.0608108043670654,-9.253192901611328,17.70250701904297,-3.3225953578948975,-13.471625328063965,11.518930435180664,-0.6543328166007996,-8.766143798828125,6.068925380706787,-2.5032074451446533,music
-279.4738464355469,166.7170867919922,-10.22961139678955,53.98406982421875,46.04412078857422,-19.168598175048828,16.13732147216797,19.57159423828125,-5.9718146324157715,13.960094451904297,1.5231283903121948,-12.77618408203125,6.89485502243042,-7.571726322174072,-13.411799430847168,11.517594337463379,0.5341047644615173,-8.735361099243164,6.972907543182373,-0.47929903864860535,music
-8.654306411743164,81.10254669189453,0.9060724973678589,15.227884292602539,8.914024353027344,-2.8959262371063232,3.046255350112915,5.5005669593811035,8.759438514709473,5.225707054138184,-3.693586587905884,-1.4172565937042236,-4.939791202545166,1.8837639093399048,-0.9723058938980103,-4.46242618560791,-2.3453516960144043,-2.183842420578003,0.8976123929023743,-1.7373640537261963,music
-9.277484893798828,80.45513153076172,2.177626848220825,14.203269958496094,6.970437526702881,-0.4916689097881317,5.050590991973877,5.327536582946777,9.17282772064209,7.211663722991943,-3.780695915222168,1.0198253393173218,-1.8853096961975098,1.0122369527816772,-0.7265481352806091,-2.309682846069336,-0.8359988331794739,-1.4910919666290283,-0.5049659013748169,-3.6236133575439453,music
-103.89566040039062,107.91603088378906,5.238884925842285,23.759010314941406,-1.5125049352645874,5.523928165435791,-3.5524823665618896,13.087529182434082,-0.15680484473705292,11.666110038757324,4.634860515594482,10.714851379394531,3.4933128356933594,3.2257893085479736,0.8886669278144836,4.980251312255859,1.5920716524124146,9.195985794067383,7.459081172943115,10.751121520996094,music
-100.90258026123047,82.87841796875,17.987443923950195,20.15932273864746,1.1006630659103394,7.632315635681152,-3.1700246334075928,16.681947708129883,-1.5331833362579346,13.437397956848145,1.7582347393035889,11.180023193359375,2.557342767715454,2.751634120941162,1.0201834440231323,4.320215225219727,1.6556044816970825,10.995080947875977,7.117502212524414,9.125137329101562,music
-44.733551025390625,88.11664581298828,12.053645133972168,19.71616554260254,12.387388229370117,1.7309937477111816,4.040777206420898,7.78522253036499,9.412884712219238,5.155457973480225,-3.040586471557617,-1.5330170392990112,-2.6779181957244873,1.7572593688964844,-1.0555105209350586,-2.097332239151001,-0.7983887195587158,1.0605425834655762,1.7092489004135132,0.07593531161546707,music
-109.21582794189453,131.4810333251953,-23.871044158935547,40.13054275512695,16.979103088378906,0.9177563190460205,18.5363712310791,-4.406723499298096,9.414416313171387,9.835026741027832,-3.5404791831970215,2.7133049964904785,-7.6672210693359375,6.3961005210876465,-2.333879232406616,-0.24736008048057556,3.4738564491271973,-3.360093832015991,7.004250526428223,-1.945345401763916,music
-134.70504760742188,133.09632873535156,-29.45254898071289,39.62739181518555,19.368745803833008,0.8988674283027649,13.169766426086426,-1.112572431564331,3.3554115295410156,9.901577949523926,-8.770974159240723,6.0113205909729,-8.3880033493042,-0.48522043228149414,-2.6654293537139893,-3.1694092750549316,5.271139621734619,-4.694338321685791,4.8757805824279785,-4.913517475128174,music
-135.57054138183594,117.67565155029297,-18.374435424804688,30.616727828979492,25.379535675048828,-4.6329193115234375,17.49325180053711,-5.447484493255615,6.926701545715332,8.084543228149414,-6.765210151672363,2.812269687652588,-7.739884376525879,0.21269959211349487,-1.9939204454421997,-1.0385756492614746,5.583765506744385,-2.5063676834106445,2.8073911666870117,-2.7303659915924072,music
-56.74477767944336,64.73578643798828,26.459030151367188,16.785913467407227,8.265312194824219,10.589838027954102,9.740290641784668,5.594680309295654,3.9451231956481934,4.278359413146973,3.608001470565796,6.4700608253479,8.004241943359375,10.79387378692627,7.924752712249756,5.598214149475098,0.7085320353507996,1.542458176612854,-1.0051542520523071,-3.1450047492980957,music
-53.55198287963867,60.3042106628418,26.98972511291504,15.416772842407227,8.545770645141602,9.620213508605957,9.387519836425781,4.392741680145264,4.854432582855225,5.2126007080078125,1.527363896369934,4.171018600463867,3.768829107284546,6.328323841094971,6.183471202850342,8.536580085754395,3.888990879058838,3.3560311794281006,-2.3649561405181885,-4.0948615074157715,music
-68.48977661132812,64.05272674560547,39.92049789428711,18.508411407470703,9.863571166992188,12.058439254760742,12.56404972076416,5.472578048706055,7.365948677062988,8.958436965942383,1.6543736457824707,2.1030795574188232,0.5894054770469666,0.04462512582540512,1.1020945310592651,2.8853261470794678,-0.3648008406162262,3.5227746963500977,-0.8582683801651001,-2.911952018737793,music
-36.50379180908203,48.885616302490234,30.157058715820312,10.51142406463623,12.858902931213379,-0.40665218234062195,6.0290913581848145,6.492856979370117,6.802168846130371,11.034464836120605,-3.0369739532470703,2.2061288356781006,0.8871551752090454,-0.9478066563606262,-2.532175064086914,-4.041823863983154,1.8295458555221558,2.0211846828460693,4.701271057128906,6.447675704956055,music
-63.41780471801758,47.83750534057617,33.298553466796875,18.107683181762695,13.708755493164062,2.054814338684082,4.96068811416626,10.995975494384766,5.847466945648193,6.651850700378418,-0.935100257396698,1.6604598760604858,-1.4451266527175903,1.6988822221755981,2.3468730449676514,2.61071515083313,9.205843925476074,5.29122257232666,5.8546552658081055,2.4096474647521973,music
-117.76995086669922,47.633636474609375,31.715496063232422,22.574752807617188,19.921287536621094,1.050553798675537,10.994588851928711,-5.884592056274414,8.125031471252441,-2.019826889038086,-5.544663429260254,-1.2939625978469849,-7.277015209197998,-3.7901487350463867,-3.012547492980957,3.666563034057617,4.037867069244385,6.848179817199707,11.3801851272583,3.410736083984375,music
-77.38935852050781,39.30015182495117,47.16035461425781,18.50995635986328,20.47117042541504,3.4680089950561523,10.956077575683594,9.007255554199219,4.840000152587891,6.352737903594971,-2.7686164379119873,1.888575553894043,-2.224915027618408,-0.6375899314880371,0.43962931632995605,-1.153908133506775,5.65566349029541,4.266980171203613,6.2770867347717285,5.9872002601623535,music
-48.52521514892578,64.14816284179688,29.454181671142578,30.879669189453125,18.090635299682617,-1.8068042993545532,13.762795448303223,-0.6456030607223511,12.146708488464355,3.4363043308258057,-5.958250045776367,3.868152141571045,-1.9309639930725098,1.6780246496200562,-1.260413408279419,-0.900234043598175,-3.322194814682007,-2.5879204273223877,7.058740615844727,5.410743236541748,music
-61.27292251586914,62.31987762451172,0.2230978012084961,3.1601812839508057,1.2412029504776,5.543088912963867,-1.326457142829895,-1.7911759614944458,0.5938845276832581,5.421973705291748,2.305521011352539,-0.9060555696487427,0.4915100336074829,-1.122747540473938,1.0758601427078247,0.8645235300064087,1.0823105573654175,1.0000580549240112,0.7074236869812012,-2.7674782276153564,music
-107.4857406616211,62.4278564453125,15.118391990661621,6.499032974243164,4.3003010749816895,6.169012546539307,2.587338924407959,3.3774960041046143,-1.6708996295928955,-0.8234585523605347,0.30107757449150085,0.33722439408302307,5.6305251121521,-6.027780532836914,-2.567387819290161,1.3708380460739136,-3.3074727058410645,0.27898117899894714,0.7711490392684937,-5.55852746963501,music
-69.84686279296875,89.08605194091797,15.525567054748535,16.478694915771484,15.155319213867188,6.0835394859313965,-5.3012189865112305,6.906628608703613,3.6364078521728516,7.3868279457092285,3.6975619792938232,4.906312465667725,-4.728034496307373,4.698876857757568,-10.07221508026123,1.6215900182724,-9.815825462341309,6.237028121948242,-8.506295204162598,2.11962628364563,music
-328.6044006347656,105.84071350097656,-0.5899914503097534,-9.976755142211914,-60.96674728393555,10.973861694335938,-4.9610371589660645,3.773648977279663,-13.990449905395508,7.535247802734375,3.44167423248291,9.751965522766113,-9.233903884887695,-3.7417685985565186,4.5081892013549805,5.211900234222412,3.6150424480438232,-9.411958694458008,1.4453645944595337,5.693812370300293,music
-283.39556884765625,71.33198547363281,0.6411640048027039,-0.4000285863876343,-29.95734977722168,-8.137718200683594,-20.015892028808594,-3.605947971343994,-15.389918327331543,4.568727493286133,-8.801371574401855,1.668477177619934,1.029225468635559,-0.8144634366035461,0.8202522993087769,12.835490226745605,-4.04785680770874,10.89205265045166,-1.0682624578475952,11.992384910583496,music
-92.86908721923828,79.5137939453125,-4.823474884033203,12.98599910736084,-13.354144096374512,6.584776401519775,-13.410645484924316,5.145595550537109,-3.218855381011963,-1.0449867248535156,-4.929096698760986,-3.4871017932891846,-7.0577826499938965,1.0060778856277466,-9.30812931060791,5.124852180480957,-9.522207260131836,-1.56301748752594,-5.010368347167969,-2.8645682334899902,music
-220.72100830078125,133.53102111816406,-9.516716003417969,30.23733139038086,-3.692366361618042,6.830042362213135,-3.844193458557129,-3.5059330463409424,-9.128740310668945,-0.25249671936035156,2.067760705947876,6.317268371582031,-3.9834115505218506,-0.06070378050208092,-6.576758861541748,-4.891674995422363,-2.8508119583129883,0.24400857090950012,-5.636631011962891,-4.181451320648193,music
-175.25350952148438,47.0816764831543,-49.65327453613281,-9.454453468322754,-9.00121021270752,4.451849937438965,-13.327066421508789,3.8043079376220703,-0.661709189414978,0.9749751687049866,-8.277260780334473,1.942517876625061,-4.08631706237793,-1.7926273345947266,-4.716406345367432,0.48713332414627075,-3.264554500579834,1.3307708501815796,-3.1133017539978027,1.2950745820999146,music
-178.87342834472656,106.27586364746094,-53.05579376220703,5.375620365142822,-18.251052856445312,1.2860538959503174,-10.595928192138672,0.6749482750892639,2.214745283126831,7.109687805175781,-10.820525169372559,-5.286142826080322,-4.898783206939697,-1.1382975578308105,-8.66094970703125,-4.154980182647705,-2.9027838706970215,7.860139846801758,-3.652054786682129,-4.817848205566406,music
-355.95208740234375,176.107421875,-5.41271448135376,7.734645843505859,-2.017515182495117,6.817337512969971,0.15908890962600708,-7.915733337402344,-15.240588188171387,-11.550126075744629,-10.101335525512695,-5.93906831741333,-12.240891456604004,-8.732721328735352,-5.86948299407959,-9.54105281829834,-6.231451034545898,-4.488551616668701,-14.332571983337402,-7.665130615234375,music
-117.19673919677734,55.38363265991211,26.551219940185547,27.739519119262695,22.146928787231445,4.337347030639648,14.089414596557617,4.059250354766846,6.316747665405273,-3.543179988861084,-4.5303850173950195,4.085436820983887,-4.64290714263916,-0.8291151523590088,-0.19874943792819977,6.673818111419678,6.888668537139893,8.065698623657227,9.059117317199707,5.285616397857666,music
-133.3289337158203,73.90280151367188,-7.539897918701172,26.514972686767578,-8.030056953430176,4.863712787628174,-10.656977653503418,-1.9775458574295044,-7.274927616119385,-2.856499195098877,-10.438177108764648,-2.5237371921539307,-12.50568962097168,-1.5188401937484741,-3.855498790740967,7.467162609100342,2.0917601585388184,4.5873236656188965,-2.0087497234344482,4.450999736785889,music
-133.20281982421875,99.66471862792969,-15.096420288085938,11.657341957092285,8.133877754211426,26.171213150024414,-1.975110650062561,13.174091339111328,18.79524040222168,26.445098876953125,-3.067352771759033,-9.554346084594727,-8.747807502746582,12.154991149902344,1.9654663801193237,7.180802345275879,5.401890754699707,11.545429229736328,-4.1032538414001465,-13.336173057556152,music
-263.0608215332031,188.38047790527344,-33.617340087890625,33.715545654296875,40.70682907104492,-19.5065860748291,16.934484481811523,17.241430282592773,-7.016005516052246,15.419809341430664,-0.8908154964447021,-14.432799339294434,11.518080711364746,1.8658844232559204,-4.045853137969971,11.529698371887207,-3.7821145057678223,-7.00653076171875,5.171971321105957,-5.659951686859131,music
-220.72100830078125,133.53102111816406,-9.516716003417969,30.23733139038086,-3.692366361618042,6.830042362213135,-3.844193458557129,-3.5059330463409424,-9.128740310668945,-0.25249671936035156,2.067760705947876,6.317268371582031,-3.9834115505218506,-0.06070378050208092,-6.576758861541748,-4.891674995422363,-2.8508119583129883,0.24400857090950012,-5.636631011962891,-4.181451320648193,music
